year,locationcode,subbrandcode,country,storename,abm,user_country,user_channel,openingdate,store_opg_year,storetype,customer,docdate,ulp,mobileno,nps,hni,gep,indian,nr,tourist,forbill,invoice_type,usd_conv,aed_conv,inr_conv,totalbill,studbill,gender,maritalstatus,nationality,community,enroll_loccode,kpitypea,rcluster,product_group,user_region,tep,active_repeat,catchment,ltltype,target_field,walkins,conversions,qty,salesvalue,actwt,discount,tax,nsv,makingcharge,goldprice,stonevalue,usd_salesvalue,usd_discount,usd_tax,usd_nsv,usd_makingcharge,usd_goldprice,usd_stonevalue,aed_salesvalue,aed_discount,aed_tax,aed_nsv,aed_makingcharge,aed_goldprice,aed_stonevalue,inr_salesvalue,inr_discount,inr_tax,inr_nsv,inr_makingcharge,inr_goldprice,inr_stonevalue,studdedsales,plainsales,gep_salesvalue,studded_qty,studgep_salesvalue,totalbuyers,studdedbuyers,plainbuyers,btq
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000911179,06/12/2025,600000911179,5eea2f12095f96633ef644fbc7cdde87,NA,N,N,N,NEW,N,2025XAH23,STORE,0.2674,1,23,1,0,MALE,[NULL],NOTMAPPED,TAMIL,NOTMAPPED,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,20704.45,47.757,452,966.26,19743.19,1120.97,18618.22,4,5542.5,122.7952,263.843124,5281.66,299.677778,4979.98,3,20704.45,454,972.26,19741.19,1124.97,18619.22,7,"4,76,046.35",10310,22187.98,"4,53,866.37",25693.31,"4,28,183.06",2,5,5534.5,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000360328,31/12/2025,600000360328,a16ccdd5f8d946938604e4efae470aee,NA,N,N,N,REPEAT,N,2025XAH229,STORE,0.2674,1,23,1,0,[NULL],[NULL],NOTMAPPED,HINDI,NOTMAPPED,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,3379.85,8.626,51.02,168.42,3174.41,495.23,2736.2,10,904.70229,16.107948,44.361508,848.232834,133.087502,734.25328,9,3379.85,52.02,159.42,3170.41,495.23,2735.2,9,77650.55,1130.46,3649.66,72882.43,11284.29,62731.6,4,10,902.70229,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000454436,10/12/2025,600000454436,c01d28ef7dd21c6a2a6122b713cf85bd,NA,N,N,N,REPEAT,N,2025XAH48,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,TELUGU,NOTMAPPED,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,3,12139.94,16.421,992.92,537.66,10619.36,2591.87,4363.57,4651.84,3246.08,268.169808,151.898484,2839.01,698.996438,1169.55,1252.63,12141.94,997.92,532.66,10623.36,2596.87,4370.57,4653.84,"2,79,043.62",22732.16,12213.18,"2,44,115.28",59528.01,"1,00,341.11","1,06,974.32",3250.08,0,0,3,0,0,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000568904,06/12/2025,600000568904,4cb8b0fb98d6d536047cbb50d599d7ab,NA,N,N,Y,REPEAT,N,2025XAH22,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,14753.53,31.302,641.85,679.13,13452.55,3166.24,10918.16,6,3949.49,178.22409,183.727562,3596.54,852.117776,2920.64,6,14755.53,641.85,675.13,13445.55,3173.24,10917.16,6,"3,39,196.19",14560.55,15464.99,"3,09,183.65",72778.52,"2,50,959.68",7,7,3943.49,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000361060,28/12/2025,600000361060,41b1b62e6171fe2e654804a5c7f5f61c,NA,N,N,Y,REPEAT,N,2025XAH199,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,COINS,COINS,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,5709.31,17,3,4,5710.31,246.81,5469.5,10,1536.4,10,10,1535.4,68.729594,1462.67,4,5710.31,5,9,5717.31,248.81,5466.5,8,"1,31,292.13",6,9,"1,31,295.13",5658.63,"1,25,638.50",6,7,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001686671,30/12/2025,600001686671,6cbbd21fb869342a01508fe384afe603,NA,N,N,Y,NEW,N,2025XAH217,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2795.74,14.644,40.65,140.05,2624.04,393.45,2282.24,1,755.243876,19.33501,42.04277,706.866096,107.33673,616.864376,1,2798.74,39.65,141.05,2623.04,389.45,2282.24,9,64191.02,889.95,3023.15,60289.92,8894.35,52294.52,2,4,746.243876,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001631909,01/12/2025,600001631909,324b52179757f32b3dd5a43d1bbe55c1,NA,N,N,N,NEW,Y,2025XAH3702,STORE,0.2674,1,23,0,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,17737.73,34.63,387,834.18,16532.55,3807.02,13112.53,4,4750.93,111.612,224.920532,4426.4,1020.13,3505.88,10,17736.73,386,836.18,16526.55,3804.02,13105.53,3,"4,07,790.79",8746,19008.14,"3,80,050.65",87404.46,"3,01,385.19",6,10,4740.93,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001640074,06/12/2025,600001640074,cd811aa020ae919eeef143e692a7563b,NA,N,N,Y,NEW,N,2025XAH12,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2822.43,12.858,10,135.21,2685.22,418.46,2281.76,5,757.648182,10,38.887754,718.760428,116.489604,613.270824,2,2823.43,10,139.21,2692.22,417.46,2284.76,10,64830.89,5,3095.83,61744.06,9421.58,52322.48,5,1,753.648182,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001533626,20/12/2025,600001533626,3fa8c6a2de36267aee1b3fa86a47bc6a,NA,N,N,Y,REPEAT,Y,2025XAH131,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,11961.63,10.558,1725.53,488.48,9756.62,2174.03,3064.5,6249.62,3203.47,466.069722,138.352152,2615.05,587.998622,819.0407,1680.08,11962.63,1721.53,496.48,9757.62,2177.03,3057.5,6253.62,"2,75,032.49",39577.19,11222.04,"2,24,246.26",49891.69,70281.5,"1,43,659.26",3206.47,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001675989,26/12/2025,600001675989,da83bb790b15740b5da0ec1c2a6339ab,NA,N,N,Y,NEW,N,2025XAH177,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,3,3562.66,6.953,246.69,161.8,3160.17,649.02,1566.48,1198.36,954.783484,65.627906,48.19572,851.959858,175.013148,418.272352,324.302264,3557.66,243.69,163.8,3165.17,650.02,1564.48,1200.36,81784.18,5566.87,3630.4,72600.91,14882.46,35895.04,27383.28,953.783484,0,0,3,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000108669,29/12/2025,600000108669,bb398da4bfd61a2fda9f72f984caabad,PROMOTERS,N,N,Y,REPEAT,N,2025XAH209,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,TAMIL,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,8989.31,25.417,112.64,426.37,8453.3,1117.38,7443.56,9,2403.6,36.852536,113.941738,2259.81,304.520012,1991.14,2,8983.31,116.64,429.37,8450.3,1126.38,7449.56,2,"2,06,575.13",2577.72,9717.51,"1,94,288.90",25681.74,"1,71,184.88",2,5,2401.6,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001613998,01/12/2025,600001613998,1aefd58b925f4091628919a249d185a9,NA,N,N,Y,REPEAT,Y,2025XAH3594,STORE,0.2674,1,23,0,0,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,-3,-16205.26,-9.104,-1022.54,-717.03,-14458.69,-3050.14,-4288.09,-8138,-4333.09,-266.961996,-188.338222,-3864.79,-813.874836,-1145.7,-2168.17,-16203.26,-1022.54,-718.03,-14458.69,-3045.14,-4287.09,-8136,"-3,72,783.98",-23556.42,-16625.69,"-3,32,591.87",-70169.22,-98710.07,"-1,87,259",-4332.09,0,0,-3,0,0,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001652855,13/12/2025,600001652855,ac11ae2428dea7e1a91cf82038d2f8c5,NA,N,Y,Y,NEW,Y,2025XAH80,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,3,29583.03,52.152,369.68,1399.11,27830.24,3647.75,24549.17,3,7915.17,100.515432,373.982814,7445.67,983.14095,6564.04,1,29581.03,374.68,1398.11,27827.24,3649.75,24546.17,3,"6,80,304.69",8392.64,32003.53,"6,39,912.52",83877.25,"5,64,431.91",1,5,7909.17,29578.03,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001669883,28/12/2025,600001669883,7950a3664039903fdc29b44811d3d8d4,NA,N,N,Y,REPEAT,Y,2025XAH233,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XDF,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,-1,-5406.34,-6.673,-78.39,-243.9,-5072.05,-816.94,-4332.5,2,-1446.79,-12.031086,-60.89286,-1352.87,-217.321556,-1158.58,1,-5405.34,-80.39,-250.9,-5075.05,-818.94,-4333.5,2,"-1,24,521.82",-1885.97,-5836.7,"-1,16,792.15",-18943.62,-99731.5,3,1,-1447.79,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000354677,03/12/2025,600000354677,7ae91095830081894a63195e40632894,NA,N,N,N,REPEAT,N,2025XAH3724,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,MALAYALAM,NOTMAPPED,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,4489.91,11.084,55.77,212.24,4226.9,478.71,3803.96,7,1201,13.773698,66.485576,1132.74,137.739654,1017.77,10,4491.91,54.77,213.24,4228.9,483.71,3804.96,3,"1,03,134.93",1100.71,4863.52,97174.7,10996.33,87285.08,7,2,1199,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000624814,01/12/2025,600000624814,3e919c5630bd5673f1e21cdbd21a5ff4,NA,N,N,Y,REPEAT,N,2025XAH3697,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,HINDI,XDM,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,2,38546.62,34.541,14380.86,1151.99,23028.77,7469.38,11198.25,18731,10316.03,3845.77,315.774726,6156.49,1999.24,3004.14,5015.87,38548.62,14375.86,1157.99,23029.77,7474.38,11207.25,18731,"8,86,461.26","3,30,531.78",26481.77,"5,29,464.71","1,71,711.74","2,57,537.75","4,30,749",10307.03,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001648945,11/12/2025,600001648945,265f7510f561444d7f06c08395d6c583,NA,N,N,Y,NEW,Y,2025XAH52,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,2,1216.21,3.571,5,66.82,1158.39,226.24,221.56,728.59,325.679754,3,17.461068,316.218686,65.624776,66.640744,200.953166,1215.21,8,60.82,1165.39,221.24,223.56,731.59,27934.83,4,1336.86,26599.97,5048.52,4966.88,16600.57,333.679754,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600004685126,13/12/2025,600004685126,62c9e8172d343611fe697884df8bf9c9,NA,N,N,N,NEW,N,2025XAH73,STORE,0.2674,1,23,1,0,FEMALE,[NULL],NOTMAPPED,NOTMAPPED,ECOMMTanishq,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,5303.26,17.562,96.48,250.89,4959.89,949.75,4111.62,2,1425.29,31.263952,72.285786,1327.74,254.62615,1104.38,4,5305.26,101.48,249.89,4963.89,947.75,4117.62,7,"1,21,909.98",2183.04,5707.47,"1,14,032.47",21736.25,94485.26,3,4,1417.29,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000813748,14/12/2025,600000813748,6cbb43b61048ea8741dafa244e8921c7,NA,N,Y,Y,REPEAT,N,2025XAH95,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,MALAYALAM,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1249.54,6.958,31.42,66.96,1162.16,254.23,940.35,5,335.987796,12.529908,23.498504,316.959384,73.307102,254.18219,7,1243.54,33.42,61.96,1164.16,246.23,943.35,5,28556.42,562.66,1338.08,26667.68,5621.29,21607.05,5,9,331.987796,1241.54,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001663670,22/12/2025,600001663670,e3720e5cee74d6688cf5785894e4d4ff,NA,N,N,Y,NEW,Y,2025XAH152,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,PR_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2820.43,40.05,42.15,142.3,2653.98,403.52,2119.25,175.36,760.648182,17.73611,40.37702,711.535052,112.366448,566.08305,53.821664,2825.43,47.15,140.3,2646.98,406.52,2115.25,174.36,64827.89,926.45,3047.9,60863.54,9243.96,48605.75,3951.28,5,753.648182,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001672341,24/12/2025,600001672341,3e4181b77cbceb495beefa4d17eb4796,NA,N,N,Y,NEW,N,2025XAH166,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1300.72,3.984,124.83,60.9,1119.99,246.71,400.98,602.13,348.673328,32.775142,15.94766,299.950526,66.900654,110.954652,159.870362,1293.72,120.83,61.9,1124.99,246.71,403.98,596.13,29742.56,2737.09,1294.7,25723.77,5583.33,9207.54,13667.99,355.673328,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001569646,01/12/2025,600001569646,ad2faf65e50662f78464694dd0e3a9fe,PROMOTERS,N,N,Y,REPEAT,N,2025XAH3672,STORE,0.2674,1,23,0,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,-1,-1753.75,6.012,4,-80.56,-1670.19,-265.83,-1399.36,8,-462.22015,6,-16.343944,-443.876206,-61.350342,-368.525864,4,-1749.75,10,-82.56,-1664.19,-263.83,-1399.36,9,-40349.25,6,-1914.88,-38431.37,-6131.09,-32290.28,8,5,-469.22015,0,0,0,0,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000057684,03/12/2025,600000057684,daeaaddf20ea63cac42b18be53b92c14,NA,N,Y,Y,REPEAT,N,2025XAH3725,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,STUDDED,SOLITAIRE,EOA,Y,Y,ABU DHABI,LTL,0,0,0,1,44615.28,4.371,3574.16,1958.43,39097.69,1290.71,793.14,40584,11936.25,954.323784,525.614582,10455.32,353.798854,219.283436,10852.56,44615.28,3575.16,1963.43,39097.69,1287.71,795.14,40588,"10,25,997.44",82001.68,44957.89,"8,99,047.87",29573.33,18182.22,"9,33,297",11929.25,0,44608.28,1,44608.28,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000767191,05/12/2025,600000767191,64ff778ffb148f44a5998092611a9653,NA,N,N,Y,REPEAT,N,2025XAH5,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,MALAYALAM,XDK,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,4,29680.21,34.418,2717.04,1293.54,25680.63,6005.46,12759.15,9644.06,7934.81,736.269096,348.218596,6868.33,1613.19,3415.73,2584.68,29677.21,2724.04,1286.54,25679.63,6005.46,12756.15,9645.06,"6,82,423.83",62478.92,29524.42,"5,90,432.49","1,37,904.58","2,93,378.45","2,21,630.38",7936.81,0,0,4,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000454436,06/12/2025,600000454436,c01d28ef7dd21c6a2a6122b713cf85bd,NA,N,Y,N,NEW,N,2025XAH21,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,TELUGU,NOTMAPPED,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,4,59191.86,44.603,7929.58,2447.21,49660.07,11331.47,13386.99,32040.19,15830.37,2126.03,655.779554,13286.77,3031.5,3586.61,8567.48,59191.86,7934.58,2448.21,49662.07,11335.47,13389.99,32040.19,"13,61,373.78","1,82,273.34",56148.83,"11,42,071.61","2,60,579.81","3,07,809.77","7,36,835.37",15835.37,0,59189.86,4,59189.86,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001642211,07/12/2025,600001642211,bcd30779c6228e2d2b48a1d4d7aeca4a,NA,N,Y,Y,NEW,N,2025XAH26,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,24908.45,45.32,802.9,1157.5,22953.05,5343.36,18417.59,7,6665.85,220.16066,312.8415,6144.84,1437.74,4927.26,10,24901.45,808.9,1154.5,22954.05,5343.36,18420.59,10,"5,72,670.35",18427.7,26396.5,"5,27,857.15","1,22,812.28","4,23,476.57",5,7,6657.85,24898.45,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000454436,10/12/2025,600000454436,c01d28ef7dd21c6a2a6122b713cf85bd,NA,N,N,N,REPEAT,N,2025XAH21,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,TELUGU,NOTMAPPED,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,-2,-44903.29,-20.765,-6011.1,-1846.06,-37667.58,-8543.44,-10096.25,-24403.54,-12005.67,-1606.64,-488.240844,-10072.38,-2280.32,-2699.07,-6521.04,-44897.29,-6010.1,-1843.06,-37668.58,-8541.44,-10097.25,-24396.54,"-10,32,818.67","-1,38,271.30",-42588.38,"-8,66,443.34","-1,96,564.12","-2,32,324.75","-5,61,325.42",-12003.67,0,0,-2,0,0,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001650669,12/12/2025,600001650669,cf384b2c1f5c3320c180847e91009192,NA,N,N,Y,NEW,Y,2025XAH67,STORE,0.2674,1,23,1,0,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,0,4,5,4,3,8,6,1,9,3,7,2,7,8,9,5,4,9,8,3,2,7,3,3,3,5,4,6,4,1,8,0,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001654034,14/12/2025,600001654034,8d179d17331473004801a670b2335dd3,NA,N,N,Y,NEW,N,2025XAH86,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,9213.04,5.792,1156.56,393.69,7676.79,1644.63,1453.9,5741.82,2471.16,315.590144,110.598706,2059.97,447.704462,392.90106,1537.96,9211.04,1152.56,393.69,7680.79,1646.63,1452.9,5737.82,"2,11,699.92",26376.88,8832.87,"1,76,502.17",37735.49,33280.7,"1,31,857.86",2462.16,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001662185,19/12/2025,600001662185,da199606d9fe805c7de147cab85248e2,PROMOTERS,N,N,Y,NEW,Y,2025XAH122,STORE,0.2674,1,23,1,1,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2526.41,10.06,244.9,117.41,2176.1,3,9,6,683.155434,72.41666,29.988834,581.74994,8,4,7,2519.41,243.9,117.41,2176.1,10,6,9,57906.43,5546.7,2498.43,49876.3,7,7,6,683.155434,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001680906,28/12/2025,600001680906,e5fd4bc369fd1ed3a6a05a2d1d599e49,DETRACTORS,N,N,Y,NEW,N,2025XAH194,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,7016.12,15.116,8,336.96,6681.16,561.49,6136.67,2,1876.31,10,91.300904,1789.01,149.468426,1640.54,9,7016.12,4,335.96,6681.16,559.49,6132.67,1,"1,61,310.76",5,7688.08,"1,53,623.68",12687.27,"1,40,942.41",6,5,1875.31,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600003318547,26/12/2025,600003318547,9711db1f895716baea5f41a847f8e96f,NA,N,N,N,NEW,N,2025XAH174,STORE,0.2674,1,23,1,0,[NULL],SINGLE,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1379.78,11.155,25.81,67.57,1296.4,237.09,1088.12,5,369.685772,8.099394,23.266018,352.32036,63.991266,298.428488,4,1383.78,24.81,72.57,1294.4,236.09,1088.12,9,31718.94,529.63,1490.11,29711.2,5253.07,24984.76,9,1,368.685772,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001663837,01/12/2025,600001663837,d43702b62506d0505c8f09deea77e20d,NA,N,N,Y,REPEAT,N,2025XAH3705,STORE,0.2674,1,23,1,1,MALE,SINGLE,NOTMAPPED,MALAYALAM,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,6449.51,15.34,619.32,287.34,5549.85,1232.19,2461.98,2489,1724.19,169.803968,81.160716,1487.23,330.150606,656.659452,673.2216,6444.51,621.32,283.34,5551.85,1235.19,2452.98,2485,"1,48,136.73",14178.36,6388.82,"1,27,582.55",28230.37,56404.54,57138,1725.19,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001657342,16/12/2025,600001657342,117f918f35ad558016013d9173715000,NA,N,Y,Y,NEW,Y,2025XAH106,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,14466.3,29.172,177.7,684.36,13611.24,1767.02,12031.92,8,3872.49,47.98218,188.928264,3643.58,472.827148,3217.73,8,14467.3,177.7,683.36,13609.24,1762.02,12034.92,5,"3,32,657.90",4044.1,15657.28,"3,12,970.52",40413.46,"2,76,597.16",9,9,3867.49,14463.3,0,0,1,0,1,XAH
